sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_dev_10,SyntheticLightOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,33,48,48,1.454545,0,0,1.123,1.067,1.067,0.950134,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,repetition_only,separated_whisper_cleaned,high repetition_count; cleaned transcript is closer to mixed,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,removed_count_only,separated_whisper_cleaned,duplicate removal is high and cleaned is closer to mixed,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,length_plus_repetition,separated_whisper_cleaned,length inflation or repetition is high and cleaned is closer to mixed,4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_01,SyntheticLightOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",4,27,4,35,522,85,14.914286,21,23,1.041,6.371,6.371,6.120077,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_02,SyntheticLightOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,25,49,49,1.96,0,0,0.695,0.802,0.802,1.153957,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_03,SyntheticLightOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,32,55,55,1.71875,0,0,0.942,1.018,1.018,1.080679,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_04,SyntheticLightOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,19,44,44,2.315789,0,0,0.752,0.87,0.87,1.156915,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_05,SyntheticLightOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,10,45,45,4.5,0,0,0.435,0.788,0.788,1.811494,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticLightOverlap_test_05,SyntheticLightOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,10,45,45,4.5,0,0,0.435,0.788,0.788,1.811494,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
